hour_time,wd_BKL,ws_BKL,wd_CGF,ws_CGF
2024-01-26 05,40,4.629996,30,3.086664
2024-01-26 06,40,6.173328,110,3.086664
2024-01-26 07,40,3.086664,200,3.601108
2024-01-26 08,30,6.173328,310,1.543332
2024-01-26 09,100,1.543332,0,0
2024-01-26 10,260,1.543332,230,3.601108
2024-01-26 11,230,11.832212,250,8.231104
2024-01-26 12,230,9.774436,240,10.803324
2024-01-26 13,270,7.71666,280,6.687772
2024-01-26 14,250,5.6588840000000005,280,5.6588840000000005
2024-01-26 15,260,5.14444,270,4.115552
2024-01-26 16,250,4.115552,260,4.115552
2024-01-26 17,250,2.57222,280,5.6588840000000005
2024-01-26 18,270,4.115552,280,4.629996
2024-01-26 19,270,3.601108,280,3.601108
2024-01-26 20,280,2.057776,280,4.115552
2024-01-26 21,320,4.115552,300,2.57222
2024-01-26 22,230,2.57222,250,1.543332
2024-01-26 23,230,3.086664,240,1.543332
2024-01-27 00,260,2.057776,250,2.057776
2024-01-27 01,0,0,250,2.057776
2024-01-27 02,0,0,270,1.543332
2024-01-27 03,0,0,250,1.543332
2024-01-27 04,260,1.543332,250,2.057776
2024-01-27 05,310,1.543332,320,2.057776
2024-01-27 06,0,0,220,2.057776
2024-01-27 07,270,1.543332,270,1.543332
2024-01-27 08,260,2.57222,300,1.543332
2024-01-27 09,0,0,270,1.543332
2024-01-27 10,230,2.057776,240,1.543332
2024-01-27 11,0,0,0,0
2024-01-27 12,250,2.057776,230,1.543332
2024-01-27 13,0,0,250,2.057776
2024-01-27 14,330,1.543332,0,0
2024-01-27 15,0,0,0,0
2024-01-27 16,330,1.543332,0,0
2024-01-27 17,330,1.543332,120,1.543332
2024-01-27 18,0,0,20,2.57222
2024-01-27 19,350,1.543332,0,0
2024-01-27 20,30,2.57222,30,2.57222
2024-01-27 21,40,4.115552,50,2.057776
2024-01-27 22,40,5.6588840000000005,70,2.57222
2024-01-27 23,30,5.14444,60,3.086664
2024-01-28 01,50,6.687772,60,3.086664
2024-01-28 02,40,5.14444,60,3.601108
2024-01-28 03,20,6.173328,70,3.086664
2024-01-28 04,40,6.173328,30,3.086664
2024-01-28 05,40,8.745548,50,5.14444
2024-01-28 06,50,7.71666,60,6.173328
2024-01-28 07,30,6.173328,50,3.601108
2024-01-28 08,40,6.173328,50,4.115552
2024-01-28 09,40,9.259992,50,5.14444
2024-01-28 10,60,6.687772,50,12.346656
2024-01-28 11,20,6.687772,50,4.115552
2024-01-28 12,40,6.173328,40,4.115552
2024-01-28 13,30,11.317768000000001,50,5.14444
2024-01-28 14,30,10.803324,50,5.6588840000000005
2024-01-28 15,30,10.28888,50,6.173328
2024-01-28 16,30,9.774436,40,5.6588840000000005
2024-01-28 17,30,8.231104,40,5.14444
2024-01-28 18,20,8.231104,30,5.14444
2024-01-28 19,10,8.745548,30,5.14444
2024-01-28 20,360,9.259992,20,4.629996
2024-01-28 21,360,8.231104,20,6.173328
2024-01-28 22,360,7.71666,30,5.14444
2024-01-28 23,360,6.173328,20,4.115552
2024-01-29 00,350,4.629996,10,4.629996
2024-01-29 01,340,5.14444,360,4.115552
2024-01-29 02,340,4.629996,350,4.629996
2024-01-29 03,330,5.6588840000000005,360,3.086664
2024-01-29 04,330,6.173328,350,3.601108
2024-01-29 05,330,5.6588840000000005,340,3.601108
2024-01-29 06,340,5.6588840000000005,330,3.086664
2024-01-29 07,300,4.629996,320,3.086664
2024-01-29 08,310,6.687772,300,4.115552
2024-01-29 09,310,7.71666,0,0
2024-01-29 10,310,7.202216,310,2.57222
2024-01-29 11,300,7.202216,320,5.14444
2024-01-29 12,310,4.629996,310,4.115552
2024-01-29 13,340,5.14444,310,2.57222
2024-01-29 14,320,4.629996,320,4.115552
2024-01-29 15,300,4.629996,300,4.115552
2024-01-29 16,310,4.629996,300,3.601108
2024-01-29 17,290,3.601108,300,4.115552
2024-01-29 18,260,5.14444,310,3.601108
2024-01-29 19,280,2.57222,320,4.115552
2024-01-29 20,260,1.543332,260,3.601108
2024-01-29 21,0,0,270,3.086664
2024-01-29 22,0,0,270,2.057776
2024-01-29 23,220,4.629996,260,2.057776
2024-01-30 00,230,3.601108,220,3.086664
2024-01-30 01,230,4.629996,230,3.086664
2024-01-30 02,200,4.115552,210,3.601108
2024-01-30 03,190,5.14444,200,3.601108
2024-01-30 04,190,4.629996,190,3.601108
2024-01-30 05,190,5.14444,200,3.601108
2024-01-30 06,190,6.173328,200,4.115552
2024-01-30 07,190,5.14444,190,5.14444
2024-01-30 08,190,6.173328,190,4.115552
2024-01-30 09,180,7.202216,160,6.173328
2024-01-30 10,180,5.6588840000000005,170,4.115552
2024-01-30 11,160,6.687772,180,5.6588840000000005
2024-01-30 12,160,8.231104,160,5.6588840000000005
2024-01-30 13,150,9.259992,170,6.687772
2024-01-30 14,160,9.774436,170,7.71666
2024-01-30 15,160,10.803324,170,5.14444
2024-01-30 16,160,8.231104,170,7.202216
2024-01-30 17,140,9.259992,160,8.745548
2024-01-30 18,140,7.202216,170,6.173328
2024-01-30 19,160,5.14444,180,4.115552
2024-01-30 20,160,4.629996,170,3.086664
2024-01-30 21,170,3.601108,150,2.057776
2024-01-30 22,140,3.601108,170,3.601108
2024-01-30 23,130,3.086664,160,2.57222
2024-01-31 00,180,2.057776,190,1.543332
2024-01-31 01,0,0,0,0
2024-01-31 02,0,0,0,0
2024-01-31 03,330,1.543332,0,0
2024-01-31 04,20,1.543332,0,0
2024-01-31 05,60,1.543332,0,0
2024-01-31 06,0,0,0,0
2024-01-31 07,0,0,0,0
2024-01-31 08,0,0,0,0
2024-01-31 09,70,1.543332,0,0
2024-01-31 10,320,1.543332,0,0
2024-01-31 11,240,1.543332,270,2.057776
2024-01-31 12,250,2.57222,270,2.057776
2024-01-31 13,240,2.57222,240,2.057776
2024-01-31 14,260,3.601108,290,3.601108
2024-01-31 15,270,5.14444,280,4.115552
2024-01-31 16,280,5.14444,280,4.629996
2024-01-31 17,270,6.173328,290,4.115552
2024-01-31 18,260,5.14444,280,3.601108
2024-01-31 19,290,5.14444,290,4.115552
2024-01-31 20,260,3.086664,280,3.601108
2024-01-31 21,260,4.115552,280,3.086664
2024-01-31 22,260,5.14444,270,3.086664
2024-01-31 23,240,2.57222,260,2.57222
2024-02-01 00,190,4.629996,250,2.057776
2024-02-01 01,180,5.6588840000000005,210,4.115552
2024-02-01 02,180,6.173328,210,5.14444
2024-02-01 03,190,6.173328,210,4.115552
2024-02-01 04,200,6.687772,220,4.629996
2024-02-01 05,210,5.14444,220,5.6588840000000005
2024-02-01 06,220,6.173328,230,7.71666
2024-02-01 07,210,8.231104,220,7.71666
2024-02-01 08,220,7.202216,230,5.6588840000000005
2024-02-01 09,230,5.14444,240,7.71666
2024-02-01 10,250,6.687772,250,5.6588840000000005
2024-02-01 11,240,4.629996,260,6.687772
2024-02-01 12,230,5.14444,260,6.173328
2024-02-01 13,210,7.202216,230,6.687772
2024-02-01 14,200,6.687772,230,6.173328
2024-02-01 15,220,6.173328,220,7.202216
2024-02-01 16,220,7.202216,240,6.173328
2024-02-01 17,210,6.687772,220,7.202216
2024-02-01 18,240,7.71666,250,5.6588840000000005
2024-02-01 19,290,4.629996,240,7.202216
2024-02-01 20,300,4.115552,310,4.115552
2024-02-01 22,310,3.086664,350,2.057776
2024-02-02 00,50,3.601108,40,2.057776
2024-02-02 01,50,3.086664,30,3.086664
2024-02-02 02,50,2.057776,20,1.543332
2024-02-02 03,0,0,0,0
2024-02-02 04,280,2.057776,0,0
2024-02-02 05,260,3.086664,290,2.057776
2024-02-02 06,300,4.629996,300,3.086664
2024-02-02 07,320,4.629996,320,2.057776
2024-02-02 08,320,4.115552,320,3.086664
2024-02-02 09,330,5.14444,350,3.601108
2024-02-02 10,350,3.601108,10,3.601108
2024-02-02 11,360,5.14444,10,2.57222
2024-02-02 12,350,6.173328,20,4.115552
2024-02-02 13,360,6.687772,10,4.629996
2024-02-02 14,10,4.629996,30,3.086664
2024-02-02 15,350,4.629996,10,3.601108
2024-02-02 16,340,4.629996,10,5.14444
2024-02-02 17,330,3.086664,360,3.086664
2024-02-02 18,360,4.115552,360,3.601108
2024-02-02 19,350,4.115552,340,2.57222
2024-02-02 20,350,3.601108,10,3.086664
2024-02-02 21,360,4.115552,20,3.086664
2024-02-02 22,340,2.57222,360,2.057776
2024-02-02 23,360,2.57222,20,2.057776
2024-02-03 00,360,3.086664,10,1.543332
2024-02-03 01,50,1.543332,350,1.543332
2024-02-03 02,40,1.543332,120,2.57222
2024-02-03 03,40,2.057776,0,0
2024-02-03 04,40,1.543332,0,0
2024-02-03 05,50,3.086664,70,2.057776
2024-02-03 06,360,2.057776,100,2.57222
2024-02-03 07,40,3.086664,80,2.057776
2024-02-03 08,50,1.543332,80,2.057776
2024-02-03 09,110,1.543332,70,2.057776
2024-02-03 11,60,1.543332,60,2.057776
2024-02-03 12,70,2.57222,40,2.57222
2024-02-03 13,40,3.086664,80,3.086664
2024-02-03 14,0,0,110,1.543332
2024-02-03 15,340,1.543332,50,2.57222
2024-02-03 16,360,3.601108,30,2.57222
2024-02-03 17,350,4.115552,360,3.086664
2024-02-03 18,360,4.629996,10,5.14444
2024-02-03 19,20,4.629996,10,2.57222
2024-02-03 20,20,4.629996,360,3.086664
2024-02-03 21,20,5.6588840000000005,360,3.601108
2024-02-03 22,30,5.14444,40,3.086664
2024-02-03 23,40,4.629996,60,2.57222
2024-02-04 00,50,3.086664,70,2.057776
2024-02-04 01,70,2.57222,0,0
2024-02-04 02,40,2.057776,80,1.543332
2024-02-04 03,40,2.057776,90,1.543332
2024-02-04 04,60,1.543332,0,0
2024-02-04 05,0,0,0,0
2024-02-04 06,0,0,0,0
2024-02-04 07,0,0,0,0
2024-02-04 08,0,0,0,0
2024-02-04 09,0,0,0,0
2024-02-04 10,0,0,0,0
2024-02-04 11,60,2.057776,0,0
2024-02-04 12,60,3.086664,100,2.057776
2024-02-04 13,50,2.057776,90,2.057776
2024-02-04 14,20,2.057776,50,2.057776
2024-02-04 15,20,3.601108,60,2.057776
2024-02-04 16,20,4.115552,30,2.057776
2024-02-04 17,350,3.086664,330,3.601108
2024-02-04 18,360,3.086664,10,3.601108
2024-02-04 19,10,3.086664,350,3.086664
2024-02-04 20,360,3.601108,10,3.086664
2024-02-04 21,20,3.086664,20,4.115552
2024-02-04 22,20,2.057776,10,1.543332
2024-02-04 23,0,0,20,1.543332
2024-02-05 00,0,0,20,1.543332
2024-02-05 01,0,0,0,0
2024-02-05 02,0,0,0,0
2024-02-05 03,50,1.543332,0,0
2024-02-05 04,30,2.57222,60,1.543332
2024-02-05 05,30,2.57222,50,1.543332
2024-02-05 06,30,2.57222,0,0
2024-02-05 07,30,3.086664,0,0
2024-02-05 08,10,3.601108,0,0
2024-02-05 09,10,3.086664,0,0
2024-02-05 10,10,3.601108,20,2.057776
2024-02-05 11,30,5.14444,58,3.086664
2024-02-05 12,60,3.601108,60,2.057776
2024-02-05 13,40,3.086664,50,2.057776
2024-02-05 14,40,5.14444,50,3.086664
2024-02-05 15,20,4.629996,60,3.086664
2024-02-05 16,20,5.6588840000000005,30,3.086664
2024-02-05 17,360,6.173328,50,5.14444
2024-02-05 18,20,5.6588840000000005,30,3.601108
2024-02-05 19,10,5.6588840000000005,30,3.601108
2024-02-05 20,10,6.173328,30,5.14444
2024-02-05 21,10,6.687772,20,5.14444
2024-02-05 22,20,6.687772,20,5.14444
2024-02-05 23,40,7.71666,40,6.173328
2024-02-06 00,30,9.259992,40,6.173328
2024-02-06 01,50,6.687772,50,4.629996
2024-02-06 02,40,7.202216,50,5.6588840000000005
2024-02-06 03,40,8.231104,70,5.14444
2024-02-06 04,60,4.629996,70,4.115552
2024-02-06 05,60,3.086664,0,0
2024-02-06 06,60,3.601108,70,2.057776
2024-02-06 07,0,0,0,0
2024-02-06 08,50,2.057776,0,0
2024-02-06 09,60,2.57222,0,0
2024-02-06 10,40,3.601108,0,0
2024-02-06 11,80,3.086664,0,0
2024-02-06 12,60,2.57222,70,2.057776
2024-02-06 13,70,4.115552,70,2.57222
2024-02-06 14,80,2.57222,110,3.086664
2024-02-06 15,80,3.601108,120,3.086664
2024-02-06 16,10,4.115552,80,2.57222
2024-02-06 17,10,4.629996,360,2.57222
2024-02-06 18,30,5.6588840000000005,360,4.115552
2024-02-06 19,30,7.202216,30,4.115552
2024-02-06 20,30,7.71666,20,4.629996
2024-02-06 21,30,5.6588840000000005,30,3.601108
2024-02-06 22,40,7.202216,40,3.086664
2024-02-06 23,30,5.14444,10,1.543332
2024-02-07 00,50,2.57222,70,1.543332
2024-02-07 01,60,2.57222,80,1.543332
2024-02-07 02,0,0,120,2.057776
2024-02-07 03,0,0,130,2.057776
2024-02-07 04,0,0,120,2.57222
2024-02-07 05,140,3.086664,90,2.057776
2024-02-07 06,150,1.543332,150,3.086664
2024-02-07 07,0,0,0,0
2024-02-07 08,140,3.086664,0,0
2024-02-07 09,130,1.543332,0,0
2024-02-07 10,0,0,0,0
2024-02-07 11,150,3.086664,170,3.086664
2024-02-07 12,0,0,0,0
2024-02-07 13,140,1.543332,0,0
2024-02-07 14,150,2.57222,0,0
2024-02-07 15,350,2.057776,210,2.057776
2024-02-07 16,40,2.057776,230,2.057776
2024-02-07 17,40,3.086664,0,0
2024-02-07 18,40,3.601108,260,1.543332
2024-02-07 19,40,3.086664,340,2.057776
2024-02-07 20,40,4.115552,360,2.57222
2024-02-07 21,40,4.115552,340,2.057776
2024-02-07 22,30,2.57222,40,1.543332
2024-02-07 23,40,2.57222,110,2.057776
2024-02-08 00,280,1.543332,120,2.057776
2024-02-08 01,0,0,150,2.057776
2024-02-08 02,130,1.543332,170,1.543332
2024-02-08 03,40,1.543332,120,1.543332
2024-02-08 04,0,0,0,0
2024-02-08 05,150,4.115552,150,2.057776
2024-02-08 06,150,5.14444,150,3.086664
2024-02-08 07,150,6.173328,150,3.086664
2024-02-08 08,150,5.14444,150,3.601108
2024-02-08 09,150,6.687772,160,3.601108
2024-02-08 10,150,6.173328,140,2.57222
2024-02-08 11,150,6.687772,170,3.086664
2024-02-08 12,150,6.687772,180,3.086664
2024-02-08 13,140,6.173328,170,4.115552
2024-02-08 14,150,6.687772,160,4.629996
2024-02-08 15,150,7.202216,150,3.601108
2024-02-08 16,150,4.629996,180,3.601108
2024-02-08 17,150,3.601108,220,5.6588840000000005
2024-02-08 18,160,5.14444,190,5.14444
2024-02-08 19,200,7.202216,210,5.14444
2024-02-08 20,180,5.6588840000000005,190,5.6588840000000005
2024-02-08 21,150,6.173328,180,5.14444
2024-02-08 22,160,5.14444,170,3.601108
2024-02-08 23,160,5.6588840000000005,160,4.629996
2024-02-09 00,160,6.687772,170,5.14444
2024-02-09 01,170,8.745548,180,5.14444
2024-02-09 02,150,7.202216,180,5.14444
2024-02-09 03,180,7.71666,190,5.6588840000000005
2024-02-09 04,180,7.71666,190,7.202216
2024-02-09 11,180,6.173328,220,6.687772
2024-02-09 12,180,7.71666,210,6.687772
2024-02-09 13,190,8.745548,210,8.231104
2024-02-09 14,190,8.745548,210,6.687772
2024-02-09 15,220,6.173328,240,8.745548
2024-02-09 16,190,5.6588840000000005,220,7.71666
2024-02-09 17,200,7.71666,230,6.687772
2024-02-09 18,220,7.71666,220,6.173328
2024-02-09 19,220,7.71666,240,6.687772
2024-02-09 20,210,9.774436,220,4.629996
2024-02-09 21,210,8.231104,220,4.629996
2024-02-09 22,210,6.173328,220,5.14444
2024-02-09 23,190,8.231104,210,7.202216
2024-02-10 00,180,7.71666,210,7.71666
2024-02-10 01,180,9.774436,220,9.259992
2024-02-10 02,190,8.231104,220,9.259992
2024-02-10 03,180,7.71666,210,6.687772
2024-02-10 04,190,7.202216,190,6.173328
2024-02-10 05,190,8.231104,220,7.202216
2024-02-10 06,190,6.687772,210,7.202216
2024-02-10 07,190,7.202216,220,7.71666
2024-02-10 08,180,5.6588840000000005,210,4.629996
2024-02-10 09,210,6.173328,210,3.601108
2024-02-10 10,210,6.173328,210,4.115552
2024-02-10 11,210,5.14444,230,4.115552
2024-02-10 12,210,4.629996,220,3.601108
2024-02-10 13,240,3.601108,210,2.57222
2024-02-10 14,210,2.57222,310,3.086664
2024-02-10 15,260,2.57222,320,3.086664
2024-02-10 16,250,2.57222,290,2.57222
2024-02-10 17,270,3.086664,310,3.086664
2024-02-10 18,260,4.115552,280,4.629996
2024-02-10 19,290,3.601108,290,5.14444
2024-02-10 20,250,3.601108,280,6.173328
2024-02-10 21,230,3.601108,290,4.629996
2024-02-10 22,240,3.601108,280,3.086664
2024-02-10 23,250,4.629996,280,4.115552
2024-02-11 00,250,4.115552,290,4.629996
2024-02-11 01,260,2.57222,290,3.086664
2024-02-11 02,260,2.057776,320,2.57222
2024-02-11 03,290,3.086664,320,4.629996
2024-02-11 04,310,3.086664,320,2.57222
2024-02-11 05,320,4.115552,310,2.57222
2024-02-11 06,340,3.601108,340,2.057776
2024-02-11 07,340,4.115552,330,3.086664
2024-02-11 08,350,5.6588840000000005,350,2.57222
2024-02-11 09,350,4.629996,350,3.086664
2024-02-11 10,350,4.115552,340,2.57222
2024-02-11 11,340,4.629996,350,2.57222
2024-02-11 12,350,3.601108,20,3.086664
2024-02-11 13,360,3.086664,50,2.57222
2024-02-11 14,30,4.629996,60,2.057776
2024-02-11 15,20,3.601108,70,2.057776
2024-02-11 16,20,4.115552,40,3.601108
2024-02-11 17,10,3.601108,360,2.57222
2024-02-11 18,360,4.115552,340,2.57222
2024-02-11 19,350,3.601108,10,3.601108
2024-02-11 20,360,2.57222,10,1.543332
2024-02-11 21,350,3.086664,340,2.57222
2024-02-11 22,350,3.086664,360,2.57222
2024-02-11 23,340,2.57222,30,2.57222
2024-02-12 00,0,0,360,2.057776
2024-02-12 01,300,2.57222,0,0
2024-02-12 02,0,0,0,0
2024-02-12 03,290,2.057776,0,0
2024-02-12 04,0,0,0,0
2024-02-12 05,0,0,0,0
2024-02-12 06,360,2.057776,0,0
2024-02-12 07,0,0,0,0
2024-02-12 08,0,0,0,0
2024-02-12 09,0,0,160,1.543332
2024-02-12 10,0,0,0,0
2024-02-12 11,0,0,0,0
2024-02-12 12,0,0,0,0
2024-02-12 13,150,1.543332,0,0
2024-02-12 14,20,2.57222,50,2.057776
2024-02-12 15,20,3.601108,60,3.086664
2024-02-12 16,20,4.115552,60,4.115552
2024-02-12 17,340,4.629996,360,4.629996
2024-02-12 18,360,4.115552,360,3.086664
2024-02-12 19,10,4.115552,10,5.14444
2024-02-12 20,20,4.629996,10,3.601108
2024-02-12 21,30,5.14444,10,3.601108
2024-02-12 22,30,5.14444,20,3.601108
2024-02-12 23,30,6.687772,60,4.115552
2024-02-13 00,50,6.173328,50,3.601108
2024-02-13 01,70,3.601108,80,2.57222
2024-02-13 02,30,4.629996,40,2.57222
2024-02-13 03,50,5.6588840000000005,40,2.57222
2024-02-13 04,30,4.629996,20,2.57222
2024-02-13 05,10,6.173328,30,1.543332
2024-02-13 06,360,6.687772,10,3.086664
2024-02-13 07,360,6.687772,10,3.601108
2024-02-13 08,360,5.6588840000000005,350,3.086664
2024-02-13 09,340,5.6588840000000005,340,2.057776
2024-02-13 10,330,4.629996,320,2.057776
2024-02-13 11,290,3.601108,280,1.543332
2024-02-13 12,300,6.173328,260,2.057776
2024-02-13 13,340,5.14444,320,2.57222
2024-02-13 14,300,3.086664,280,1.543332
2024-02-13 15,290,6.687772,310,4.629996
2024-02-13 16,290,6.173328,310,5.14444
2024-02-13 17,290,5.14444,310,4.115552
2024-02-13 18,300,5.14444,290,5.6588840000000005
2024-02-13 19,290,5.14444,300,5.6588840000000005
2024-02-13 20,270,5.6588840000000005,290,6.173328
2024-02-13 21,290,5.14444,300,3.601108
2024-02-13 22,270,5.14444,290,4.115552
2024-02-13 23,280,5.6588840000000005,280,4.115552
2024-02-14 00,270,5.6588840000000005,290,4.629996
2024-02-14 01,290,5.6588840000000005,300,3.601108
2024-02-14 02,360,5.6588840000000005,360,3.601108
2024-02-14 03,360,3.601108,350,3.601108
2024-02-14 04,360,4.115552,340,3.086664
2024-02-14 05,360,4.629996,350,2.057776
2024-02-14 06,360,5.14444,350,3.601108
2024-02-14 08,330,3.086664,360,2.57222
2024-02-14 09,10,4.115552,350,1.543332
2024-02-14 10,10,4.629996,340,2.57222
2024-02-14 11,340,4.115552,20,3.601108
2024-02-14 12,340,4.115552,360,3.086664
2024-02-14 13,340,3.601108,360,2.057776
2024-02-14 14,350,3.601108,20,3.086664
2024-02-14 15,20,2.057776,360,3.601108
2024-02-14 16,10,3.086664,340,3.086664
2024-02-14 17,330,2.57222,280,4.115552
2024-02-14 18,300,4.629996,290,4.629996
2024-02-14 19,310,4.115552,310,5.14444
2024-02-14 20,300,3.086664,340,3.086664
2024-02-14 21,290,2.057776,280,4.115552
2024-02-14 22,0,0,300,1.543332
2024-02-14 23,0,0,0,0
2024-02-15 00,0,0,180,1.543332
2024-02-15 01,0,0,190,1.543332
2024-02-15 02,0,0,0,0
2024-02-15 03,130,2.057776,0,0
2024-02-15 04,150,3.086664,120,2.057776
2024-02-15 05,150,3.601108,130,2.057776
2024-02-15 06,150,4.115552,120,2.057776
2024-02-15 07,160,5.14444,140,3.086664
2024-02-15 08,140,4.629996,130,4.115552
2024-02-15 09,120,4.115552,130,3.086664
2024-02-15 10,130,4.115552,130,3.086664
2024-02-15 11,140,6.173328,120,4.115552
2024-02-15 12,140,6.173328,150,6.687772
2024-02-15 13,150,10.28888,140,6.173328
2024-02-15 14,150,10.28888,160,7.71666
2024-02-15 15,150,11.832212,160,8.745548
2024-02-15 16,160,8.231104,190,8.745548
2024-02-15 17,200,8.745548,220,11.317768000000001
2024-02-15 18,230,10.803324,230,8.231104
2024-02-15 19,260,10.803324,270,7.71666
2024-02-15 20,260,10.28888,280,9.259992
2024-02-15 21,270,12.346656,280,10.28888
2024-02-15 22,260,11.832212,280,10.28888
2024-02-15 23,270,10.803324,280,8.231104
2024-02-16 00,270,12.346656,290,7.202216
2024-02-16 01,270,12.8611,290,9.259992
2024-02-16 02,270,11.317768000000001,280,10.28888
2024-02-16 03,290,12.346656,290,6.687772
2024-02-16 04,280,12.346656,280,6.687772
2024-02-16 05,280,8.231104,290,7.71666
2024-02-16 06,290,11.832212,300,6.687772
2024-02-16 07,300,8.231104,300,5.6588840000000005
2024-02-16 08,300,9.259992,320,4.629996
2024-02-16 09,300,8.745548,310,5.6588840000000005
2024-02-16 10,320,6.687772,330,3.601108
2024-02-16 11,320,6.173328,320,3.601108
2024-02-16 12,320,6.687772,320,4.115552
2024-02-16 13,320,6.173328,320,3.086664
2024-02-16 14,320,3.601108,330,4.115552
2024-02-16 15,290,3.601108,330,2.57222
2024-02-16 16,280,3.086664,300,4.115552
2024-02-16 17,300,3.086664,290,3.601108
2024-02-16 18,290,3.601108,300,4.629996
2024-02-16 19,280,3.601108,300,4.629996
2024-02-16 20,300,4.115552,290,2.57222
2024-02-16 21,290,3.601108,290,2.57222
2024-02-16 22,250,1.543332,290,2.057776
2024-02-16 23,0,0,0,0
2024-02-17 00,0,0,0,0
2024-02-17 01,230,2.057776,0,0
2024-02-17 02,260,2.57222,0,0
2024-02-17 03,300,3.086664,0,0
2024-02-17 04,10,3.086664,0,0
2024-02-17 05,310,4.629996,0,0
2024-02-17 06,330,7.71666,310,2.057776
2024-02-17 07,300,7.202216,310,3.086664
2024-02-17 08,310,5.6588840000000005,310,3.601108
2024-02-17 09,310,5.14444,320,2.057776
2024-02-17 10,310,7.202216,310,4.629996
2024-02-17 11,300,7.202216,310,4.629996
2024-02-17 12,290,6.173328,300,6.173328
2024-02-17 13,290,9.774436,300,7.202216
2024-02-17 14,280,7.71666,310,6.687772
2024-02-17 15,260,9.774436,280,6.687772
2024-02-17 16,280,9.774436,280,6.687772
2024-02-17 17,280,7.71666,280,6.687772
2024-02-17 18,280,8.745548,300,7.71666
2024-02-17 19,260,11.317768000000001,260,7.202216
2024-02-17 20,250,9.774436,270,7.71666
2024-02-17 21,240,8.231104,250,9.259992
2024-02-17 22,220,8.231104,250,7.202216
2024-02-17 23,230,10.28888,240,8.231104
2024-02-18 00,210,8.231104,230,8.745548
2024-02-18 01,220,9.259992,230,8.745548
2024-02-18 02,210,6.687772,230,8.745548
2024-02-18 03,210,8.231104,230,8.745548
2024-02-18 04,210,8.231104,220,7.71666
2024-02-18 05,210,8.745548,220,8.231104
2024-02-18 06,220,8.231104,230,8.745548
2024-02-18 07,220,8.231104,230,7.71666
2024-02-18 08,220,6.687772,230,5.6588840000000005
2024-02-18 09,220,6.173328,230,6.173328
2024-02-18 10,210,7.202216,220,6.173328
2024-02-18 11,210,9.259992,230,7.202216
2024-02-18 12,200,7.71666,230,8.745548
2024-02-18 13,210,9.259992,230,6.687772
2024-02-18 14,210,10.28888,230,7.202216
2024-02-18 15,210,9.259992,240,9.259992
2024-02-18 16,220,10.28888,230,7.71666
