hour_time,wd_CLE,ws_CLE,wd_BKL,ws_BKL
2024-07-28 23,40,3.086664,40,3.086664
2024-07-29 00,30,2.57222,50,3.086664
2024-07-29 01,90,2.57222,100,2.57222
2024-07-29 02,110,3.601108,130,2.57222
2024-07-29 03,150,2.057776,140,2.57222
2024-07-29 04,150,2.057776,160,4.629996
2024-07-29 05,190,3.086664,140,5.14444
2024-07-29 06,160,3.601108,160,4.115552
2024-07-29 07,190,2.057776,160,3.601108
2024-07-29 08,170,1.543332,160,2.57222
2024-07-29 09,180,1.543332,180,2.57222
2024-07-29 10,200,3.086664,170,3.601108
2024-07-29 11,200,4.115552,190,3.601108
2024-07-29 12,230,3.086664,230,3.086664
2024-07-29 14,200,3.086664,310,2.57222
2024-07-29 15,200,2.57222,330,3.086664
2024-07-29 16,260,6.687772,270,3.601108
2024-07-29 17,0,0,220,4.115552
2024-07-29 19,190,2.057776,120,2.57222
2024-07-29 21,160,4.115552,150,5.6588840000000005
2024-07-29 22,170,3.086664,120,4.115552
2024-07-29 23,160,3.601108,150,4.629996
2024-07-30 00,150,3.601108,150,4.115552
2024-07-30 01,150,3.086664,150,3.601108
2024-07-30 02,160,3.086664,160,4.629996
2024-07-30 03,160,4.115552,150,4.629996
2024-07-30 04,170,3.601108,160,5.14444
2024-07-30 05,180,3.601108,160,5.14444
2024-07-30 06,170,4.629996,150,5.6588840000000005
2024-07-30 07,170,4.115552,160,6.687772
2024-07-30 08,160,3.086664,170,4.629996
2024-07-30 09,190,3.601108,160,4.629996
2024-07-30 10,180,3.086664,160,4.629996
2024-07-30 11,210,3.601108,180,3.601108
2024-07-30 12,210,4.629996,190,4.115552
2024-07-30 13,210,4.115552,210,3.601108
2024-07-30 14,220,4.115552,210,5.14444
2024-07-30 15,230,4.629996,290,3.601108
2024-07-30 16,220,5.14444,270,4.629996
2024-07-30 17,250,8.231104,270,6.687772
2024-07-30 18,290,2.057776,270,7.202216
2024-07-30 19,250,4.115552,240,4.115552
2024-07-30 20,220,3.086664,250,4.115552
2024-07-30 21,250,4.629996,250,3.601108
2024-07-30 22,260,4.115552,250,5.6588840000000005
2024-07-30 23,270,1.543332,270,3.086664
2024-07-31 00,260,2.057776,250,3.601108
2024-07-31 01,0,0,250,2.57222
2024-07-31 03,230,2.057776,220,4.629996
2024-07-31 04,220,2.057776,220,3.601108
2024-07-31 05,230,2.057776,250,3.601108
2024-07-31 06,230,2.57222,240,4.115552
2024-07-31 07,240,2.057776,230,4.115552
2024-07-31 08,220,2.57222,220,3.601108
2024-07-31 09,220,2.57222,220,3.086664
2024-07-31 10,220,2.57222,240,3.086664
2024-07-31 11,220,2.057776,220,3.086664
2024-07-31 12,210,4.115552,210,2.57222
2024-07-31 13,230,3.601108,250,4.115552
2024-07-31 15,290,2.057776,300,2.57222
2024-07-31 16,300,4.115552,310,2.57222
2024-07-31 17,210,2.057776,300,2.057776
2024-07-31 18,220,2.57222,350,2.057776
2024-07-31 19,10,4.115552,10,1.543332
2024-07-31 20,360,2.57222,20,2.57222
2024-07-31 21,360,2.057776,20,3.086664
2024-07-31 22,260,2.057776,40,2.057776
2024-07-31 23,240,2.057776,270,2.057776
2024-08-01 00,180,4.115552,0,0
2024-08-01 01,190,2.57222,170,3.601108
2024-08-01 02,180,2.57222,170,2.57222
2024-08-01 03,210,3.601108,180,2.57222
2024-08-01 04,230,2.57222,210,4.629996
2024-08-01 05,200,3.601108,220,4.115552
2024-08-01 06,210,3.601108,210,3.601108
2024-08-01 07,210,3.086664,220,4.629996
2024-08-01 08,240,3.086664,230,4.629996
2024-08-01 09,220,2.057776,220,4.115552
2024-08-01 10,220,3.086664,190,2.057776
2024-08-01 11,210,3.601108,190,3.601108
2024-08-01 12,210,3.086664,190,3.086664
2024-08-01 13,220,3.601108,240,2.057776
2024-08-01 14,220,3.086664,310,4.115552
2024-08-01 15,230,3.601108,290,3.601108
2024-08-01 16,240,5.6588840000000005,290,3.601108
2024-08-01 18,250,7.202216,310,2.57222
2024-08-01 19,150,4.115552,30,4.115552
2024-08-01 20,330,2.057776,360,3.601108
2024-08-01 21,360,4.115552,30,3.086664
2024-08-01 22,10,3.086664,40,3.601108
2024-08-01 23,30,3.086664,30,2.57222
2024-08-02 00,70,2.57222,30,3.086664
2024-08-02 01,240,4.629996,0,0
2024-08-02 02,230,2.057776,230,4.629996
2024-08-02 03,220,2.057776,200,4.629996
2024-08-02 04,0,0,50,2.057776
2024-08-02 05,70,2.057776,60,2.057776
2024-08-02 06,40,1.543332,50,2.057776
2024-08-02 07,130,2.57222,120,1.543332
2024-08-02 08,170,1.543332,140,3.086664
2024-08-02 09,170,2.57222,140,2.057776
2024-08-02 10,160,2.057776,160,3.086664
2024-08-02 11,190,2.057776,170,3.601108
2024-08-02 12,180,4.629996,170,3.086664
2024-08-02 13,200,3.086664,190,4.629996
2024-08-02 14,190,4.629996,180,4.629996
2024-08-02 15,210,4.629996,140,2.057776
2024-08-02 16,210,3.086664,330,3.601108
2024-08-02 17,230,3.601108,350,3.601108
2024-08-02 18,360,5.14444,280,3.086664
2024-08-02 19,320,4.629996,350,2.057776
2024-08-02 20,20,3.601108,30,4.115552
2024-08-02 21,10,3.086664,20,3.601108
2024-08-02 22,10,3.086664,20,4.629996
2024-08-02 23,20,4.115552,20,3.086664
2024-08-03 00,350,3.086664,60,3.601108
2024-08-03 01,200,3.086664,0,0
2024-08-03 02,30,1.543332,250,1.543332
2024-08-03 03,0,0,0,0
2024-08-03 04,230,2.057776,0,0
2024-08-03 05,0,0,0,0
2024-08-03 06,270,2.057776,250,3.086664
2024-08-03 07,250,1.543332,250,2.57222
2024-08-03 08,220,2.057776,0,0
2024-08-03 09,0,0,210,2.057776
2024-08-03 10,200,1.543332,240,2.057776
2024-08-03 11,0,0,230,1.543332
2024-08-03 12,290,3.086664,10,3.601108
2024-08-03 13,350,2.057776,320,2.057776
2024-08-03 14,340,2.57222,330,3.086664
2024-08-03 15,360,4.629996,330,3.086664
2024-08-03 16,360,4.115552,10,4.629996
2024-08-03 17,20,3.601108,30,3.601108
2024-08-03 18,20,3.601108,350,3.086664
2024-08-03 19,360,4.629996,360,3.086664
2024-08-03 20,10,3.601108,340,3.086664
2024-08-03 21,340,3.086664,330,3.086664
2024-08-03 22,360,3.086664,310,1.543332
2024-08-03 23,340,2.057776,0,0
2024-08-04 00,360,2.057776,300,2.057776
2024-08-04 01,0,0,0,0
2024-08-04 02,0,0,260,1.543332
2024-08-04 03,240,2.057776,260,2.057776
2024-08-04 04,0,0,240,2.057776
2024-08-04 05,0,0,10,3.601108
2024-08-04 06,0,0,20,1.543332
2024-08-04 07,240,1.543332,350,2.057776
2024-08-04 08,190,1.543332,0,0
2024-08-04 09,0,0,170,2.057776
2024-08-04 10,230,2.57222,0,0
2024-08-04 11,0,0,220,2.057776
2024-08-04 12,230,1.543332,240,2.057776
2024-08-04 13,320,2.057776,330,2.57222
2024-08-04 15,360,4.115552,300,3.086664
2024-08-04 16,0,0,320,2.057776
2024-08-04 17,360,2.57222,330,2.057776
2024-08-04 18,330,2.57222,350,2.057776
2024-08-04 19,340,3.601108,30,3.086664
2024-08-04 20,360,3.601108,40,3.086664
2024-08-04 21,360,2.57222,30,2.57222
2024-08-04 22,280,1.543332,50,2.057776
2024-08-04 23,20,2.057776,40,2.057776
2024-08-05 00,130,2.057776,0,0
2024-08-05 01,170,3.086664,150,2.57222
2024-08-05 02,170,3.601108,160,3.601108
2024-08-05 03,200,3.086664,160,4.629996
2024-08-05 04,120,2.57222,150,2.57222
2024-08-05 05,180,3.086664,150,3.601108
2024-08-05 06,210,2.057776,160,4.115552
2024-08-05 07,220,2.57222,170,4.629996
2024-08-05 08,230,2.57222,220,4.629996
2024-08-05 09,210,2.57222,190,2.057776
2024-08-05 10,210,2.057776,200,3.086664
2024-08-05 11,220,3.086664,190,3.601108
2024-08-05 12,230,4.115552,210,3.601108
2024-08-05 13,230,3.086664,220,4.115552
2024-08-05 14,230,4.115552,240,4.115552
2024-08-05 15,230,6.173328,260,4.115552
2024-08-05 16,260,6.173328,300,3.086664
2024-08-05 17,260,6.687772,250,9.259992
2024-08-05 18,240,5.6588840000000005,250,3.601108
2024-08-05 19,310,2.57222,300,5.14444
2024-08-05 20,340,4.115552,330,2.57222
2024-08-05 21,290,2.057776,0,0
2024-08-05 22,10,3.086664,0,0
2024-08-05 23,0,0,0,0
2024-08-06 00,320,1.543332,0,0
2024-08-06 01,0,0,240,2.057776
2024-08-06 02,0,0,210,3.086664
2024-08-06 03,270,1.543332,240,2.057776
2024-08-06 04,230,1.543332,270,2.57222
2024-08-06 05,270,1.543332,30,7.202216
2024-08-06 06,40,5.14444,50,5.6588840000000005
2024-08-06 07,40,3.086664,60,3.086664
2024-08-06 08,50,2.057776,80,2.057776
2024-08-06 09,70,2.57222,70,2.57222
2024-08-06 10,80,3.601108,90,2.57222
2024-08-06 11,90,4.115552,80,2.57222
2024-08-06 12,110,2.57222,120,2.57222
2024-08-06 13,150,1.543332,360,2.057776
2024-08-06 14,30,3.086664,40,4.629996
2024-08-06 15,30,4.115552,30,5.6588840000000005
2024-08-06 16,20,5.6588840000000005,40,8.745548
2024-08-06 18,0,0,20,5.6588840000000005
2024-08-06 19,210,6.173328,60,3.086664
2024-08-06 20,30,9.774436,50,12.8611
2024-08-06 21,20,2.57222,60,4.629996
2024-08-06 22,60,4.115552,100,2.057776
2024-08-07 02,50,4.115552,70,7.202216
2024-08-07 03,60,5.6588840000000005,80,6.173328
2024-08-07 04,60,5.14444,100,5.14444
2024-08-07 05,50,4.115552,70,4.629996
2024-08-07 06,50,4.629996,80,5.14444
2024-08-07 07,60,5.6588840000000005,80,4.629996
2024-08-07 08,50,5.14444,80,6.687772
2024-08-07 09,40,2.57222,70,5.14444
2024-08-07 10,30,3.601108,70,5.14444
2024-08-07 11,50,3.086664,60,4.115552
2024-08-07 12,20,3.086664,90,3.601108
2024-08-07 13,30,3.086664,60,4.115552
2024-08-07 14,50,3.086664,40,5.14444
2024-08-07 15,20,5.14444,50,5.6588840000000005
2024-08-07 16,30,5.6588840000000005,40,6.687772
2024-08-07 17,30,6.173328,50,8.231104
2024-08-07 18,40,7.202216,50,10.28888
2024-08-07 19,40,7.71666,50,10.28888
2024-08-07 20,40,6.687772,50,9.259992
2024-08-07 21,30,6.173328,50,8.745548
2024-08-07 22,40,7.202216,40,8.745548
2024-08-07 23,40,6.687772,50,7.202216
2024-08-08 03,40,3.086664,80,3.601108
2024-08-08 04,20,3.086664,80,3.601108
2024-08-08 05,40,3.086664,80,3.601108
2024-08-08 06,60,3.601108,70,3.086664
2024-08-08 07,70,2.57222,90,2.57222
2024-08-08 08,60,2.57222,70,2.57222
2024-08-08 09,50,2.57222,70,4.115552
2024-08-08 10,50,2.057776,80,3.601108
2024-08-08 11,50,3.086664,60,2.57222
2024-08-08 12,90,1.543332,110,2.057776
2024-08-08 13,100,2.057776,60,2.057776
2024-08-08 15,200,2.057776,30,3.601108
2024-08-08 16,290,1.543332,30,3.086664
2024-08-08 17,360,3.601108,20,3.601108
2024-08-08 18,340,4.115552,20,3.601108
2024-08-08 19,340,4.629996,20,4.629996
2024-08-08 20,20,4.115552,20,3.601108
2024-08-08 21,330,4.629996,30,3.086664
2024-08-08 22,350,3.601108,20,4.115552
2024-08-08 23,10,3.086664,40,3.086664
2024-08-09 00,60,2.57222,40,2.057776
2024-08-09 02,80,1.543332,0,0
2024-08-09 04,340,2.57222,20,2.057776
2024-08-09 05,30,2.57222,30,2.057776
2024-08-09 06,30,2.057776,30,3.086664
2024-08-09 07,30,2.057776,30,3.601108
2024-08-09 08,360,2.57222,60,2.057776
2024-08-09 09,350,4.115552,30,6.173328
2024-08-09 10,350,4.629996,30,5.14444
2024-08-09 11,340,6.687772,20,7.202216
2024-08-09 12,340,6.173328,10,8.745548
2024-08-09 13,340,7.71666,10,8.745548
2024-08-09 14,340,5.6588840000000005,350,6.173328
2024-08-09 15,340,7.202216,330,6.687772
2024-08-09 16,310,5.14444,310,5.14444
2024-08-09 17,300,6.687772,290,6.173328
2024-08-09 18,320,6.173328,290,6.687772
2024-08-09 19,300,7.202216,280,7.202216
2024-08-09 21,300,6.173328,280,7.202216
2024-08-09 22,280,5.14444,290,6.173328
2024-08-09 23,290,5.14444,300,7.202216
2024-08-10 00,280,3.086664,300,6.173328
2024-08-10 01,290,4.115552,300,8.231104
2024-08-10 02,290,4.629996,300,8.231104
2024-08-10 04,280,3.086664,270,7.202216
2024-08-10 05,250,3.601108,280,7.202216
2024-08-10 06,240,3.601108,300,7.71666
2024-08-10 07,220,3.086664,280,6.687772
2024-08-10 08,230,3.601108,220,5.6588840000000005
2024-08-10 09,240,3.601108,220,4.629996
2024-08-10 10,240,4.629996,210,5.14444
2024-08-10 11,240,4.115552,220,6.173328
2024-08-10 12,250,5.14444,240,7.202216
2024-08-10 13,250,6.173328,250,6.687772
2024-08-10 14,290,5.6588840000000005,260,8.231104
2024-08-10 15,300,6.173328,260,8.231104
2024-08-10 16,270,4.629996,270,7.71666
2024-08-10 17,230,5.6588840000000005,270,6.173328
2024-08-10 18,250,6.173328,260,6.687772
2024-08-10 19,250,6.687772,270,8.745548
2024-08-10 20,260,5.6588840000000005,270,9.259992
2024-08-10 21,250,7.71666,250,7.202216
2024-08-10 22,240,7.202216,250,8.231104
2024-08-10 23,250,5.14444,240,8.231104
2024-08-11 00,240,4.115552,230,6.173328
2024-08-11 01,230,4.115552,230,6.687772
2024-08-11 02,230,3.601108,220,6.173328
2024-08-11 03,240,4.629996,210,5.6588840000000005
2024-08-11 04,230,4.115552,220,6.173328
2024-08-11 05,220,3.086664,220,5.14444
2024-08-11 06,220,3.086664,230,6.173328
2024-08-11 07,230,2.57222,220,5.14444
2024-08-11 08,220,2.57222,220,5.14444
2024-08-11 09,220,2.057776,230,5.6588840000000005
2024-08-11 10,220,2.57222,230,5.14444
2024-08-11 11,230,4.115552,220,5.6588840000000005
2024-08-11 12,230,4.629996,220,5.6588840000000005
2024-08-11 13,240,5.14444,240,6.687772
2024-08-11 14,240,5.14444,260,7.202216
2024-08-11 15,280,7.71666,260,7.71666
2024-08-11 16,270,6.687772,260,8.231104
2024-08-11 17,260,4.115552,270,7.71666
2024-08-11 18,240,6.687772,270,8.231104
2024-08-11 19,250,6.687772,270,9.259992
2024-08-11 20,270,6.687772,270,6.687772
2024-08-11 21,260,5.14444,270,8.231104
2024-08-11 22,260,4.629996,270,6.687772
2024-08-11 23,250,4.115552,260,6.173328
2024-08-12 00,220,3.086664,270,5.14444
2024-08-12 01,250,3.086664,270,4.629996
2024-08-12 02,220,3.601108,280,5.14444
2024-08-12 03,250,2.57222,300,7.202216
2024-08-12 04,230,2.57222,310,8.231104
2024-08-12 05,220,3.086664,300,6.173328
2024-08-12 06,230,3.086664,280,6.173328
2024-08-12 07,230,2.57222,250,3.086664
2024-08-12 08,250,2.57222,310,6.173328
2024-08-12 09,220,2.57222,310,6.173328
2024-08-12 10,230,3.086664,300,4.629996
2024-08-12 11,230,2.57222,240,4.115552
2024-08-12 12,260,2.57222,300,5.14444
2024-08-12 13,300,4.629996,270,4.629996
2024-08-12 14,320,5.6588840000000005,300,4.115552
2024-08-12 15,300,4.115552,300,3.601108
2024-08-12 16,310,6.173328,300,4.629996
2024-08-12 17,330,5.14444,290,3.086664
2024-08-12 18,330,5.14444,280,4.115552
2024-08-12 20,10,4.629996,340,2.057776
2024-08-12 21,20,2.57222,360,2.057776
2024-08-12 22,20,4.115552,0,0
2024-08-13 00,0,0,0,0
2024-08-13 01,40,2.57222,0,0
2024-08-13 02,150,1.543332,0,0
2024-08-13 03,0,0,150,1.543332
2024-08-13 04,170,1.543332,150,2.57222
2024-08-13 05,160,1.543332,140,2.57222
2024-08-13 06,170,2.057776,150,3.601108
2024-08-13 07,220,1.543332,160,4.115552
2024-08-13 08,0,0,150,2.057776
2024-08-13 09,180,1.543332,150,4.115552
2024-08-13 10,170,1.543332,150,3.601108
2024-08-13 11,0,0,150,3.601108
2024-08-13 12,0,0,160,2.57222
2024-08-13 13,100,1.543332,0,0
2024-08-13 14,0,0,360,2.057776
2024-08-13 15,0,0,10,3.601108
2024-08-13 16,350,3.601108,10,3.601108
2024-08-13 17,350,3.086664,10,3.601108
2024-08-13 18,50,3.601108,10,4.115552
2024-08-13 19,40,3.601108,10,4.115552
2024-08-13 20,350,4.115552,10,4.115552
2024-08-13 21,350,2.57222,10,3.086664
2024-08-13 22,360,3.601108,30,2.57222
2024-08-13 23,30,2.57222,30,2.057776
2024-08-14 00,10,2.57222,30,2.57222
2024-08-14 01,360,1.543332,20,2.57222
2024-08-14 02,30,1.543332,20,2.57222
2024-08-14 03,60,1.543332,100,1.543332
2024-08-14 04,0,0,0,0
2024-08-14 05,180,1.543332,130,1.543332
2024-08-14 06,180,1.543332,140,1.543332
2024-08-14 07,0,0,140,1.543332
2024-08-14 08,0,0,130,2.057776
2024-08-14 09,0,0,140,2.57222
2024-08-14 10,0,0,160,1.543332
2024-08-14 11,0,0,160,1.543332
2024-08-14 12,140,2.057776,140,1.543332
2024-08-14 13,0,0,110,1.543332
2024-08-14 14,80,2.057776,350,3.086664
2024-08-14 16,80,2.057776,340,3.601108
2024-08-14 17,360,4.629996,350,5.14444
2024-08-14 18,20,4.629996,360,4.629996
2024-08-14 19,350,5.6588840000000005,10,5.6588840000000005
2024-08-14 20,20,4.629996,20,5.14444
2024-08-14 21,30,4.629996,20,4.115552
2024-08-14 22,20,4.115552,30,5.14444
2024-08-14 23,10,3.086664,50,4.115552
2024-08-15 00,60,3.601108,60,2.57222
2024-08-15 01,80,3.086664,100,2.57222
2024-08-15 02,90,1.543332,100,2.57222
2024-08-15 03,110,2.057776,140,2.57222
2024-08-15 04,150,1.543332,150,3.086664
2024-08-15 05,150,1.543332,140,3.086664
2024-08-15 06,150,2.057776,160,4.115552
2024-08-15 07,0,0,160,4.629996
2024-08-15 08,170,1.543332,150,5.14444
2024-08-15 09,0,0,150,4.629996
2024-08-15 10,250,1.543332,160,4.629996
2024-08-15 11,160,2.057776,150,3.601108
2024-08-15 12,140,2.057776,120,2.057776
2024-08-15 13,160,3.086664,350,2.057776
2024-08-15 14,190,2.057776,20,2.57222
2024-08-15 15,160,2.57222,10,4.115552
2024-08-15 17,210,2.57222,30,5.6588840000000005
2024-08-15 18,170,2.057776,30,5.6588840000000005
2024-08-15 19,0,0,40,5.14444
2024-08-15 20,250,3.601108,40,6.173328
2024-08-15 21,190,3.086664,50,6.173328
2024-08-15 22,160,3.086664,40,5.6588840000000005
2024-08-15 23,180,2.57222,40,3.086664
2024-08-16 00,170,2.057776,0,0
2024-08-16 01,230,3.086664,150,2.057776
2024-08-16 02,260,1.543332,240,4.629996
2024-08-16 03,0,0,200,1.543332
2024-08-16 04,70,2.57222,10,1.543332
2024-08-16 05,100,2.57222,0,0
2024-08-16 06,0,0,60,2.57222
2024-08-16 07,160,1.543332,110,1.543332
2024-08-16 08,0,0,140,3.601108
2024-08-16 09,240,6.687772,150,2.57222
2024-08-16 10,180,2.057776,220,3.086664
2024-08-16 11,160,4.115552,160,4.115552
2024-08-16 12,140,4.115552,140,5.14444
2024-08-16 13,150,5.14444,140,6.687772
2024-08-16 14,170,5.14444,150,5.14444
2024-08-16 15,170,6.173328,150,6.687772
2024-08-16 16,180,7.202216,150,7.202216
2024-08-16 17,180,6.687772,150,7.71666
2024-08-16 18,200,5.6588840000000005,160,5.6588840000000005
2024-08-16 19,180,6.173328,170,5.6588840000000005
2024-08-16 20,210,5.6588840000000005,210,5.6588840000000005
2024-08-16 21,230,7.202216,320,4.115552
2024-08-16 22,220,6.687772,310,2.057776
2024-08-17 00,40,2.57222,0,0
2024-08-17 01,170,3.601108,70,1.543332
2024-08-17 02,360,2.57222,170,4.115552
2024-08-17 03,200,2.57222,160,3.086664
2024-08-17 04,200,5.6588840000000005,160,4.629996
2024-08-17 05,200,5.14444,190,5.6588840000000005
2024-08-17 06,200,4.629996,180,5.14444
2024-08-17 07,200,3.601108,180,5.14444
2024-08-17 08,190,3.601108,170,6.173328
2024-08-17 09,180,3.601108,160,5.14444
2024-08-17 10,200,4.629996,180,3.601108
2024-08-17 11,200,4.115552,180,5.14444
2024-08-17 12,200,5.14444,170,4.629996
2024-08-17 13,200,5.6588840000000005,180,5.14444
2024-08-17 14,220,6.687772,200,5.6588840000000005
2024-08-17 15,230,5.6588840000000005,230,6.173328
2024-08-17 16,240,6.173328,250,5.14444
2024-08-17 17,220,8.231104,240,8.745548
2024-08-17 18,210,8.231104,290,4.115552
2024-08-17 19,230,9.774436,300,5.6588840000000005
2024-08-17 20,200,5.6588840000000005,190,3.601108
2024-08-17 21,350,4.629996,340,3.086664
2024-08-17 22,340,2.57222,350,1.543332
2024-08-17 23,280,1.543332,50,2.057776
2024-08-18 00,160,2.57222,150,4.115552
2024-08-18 01,170,3.601108,160,4.115552
2024-08-18 02,250,2.057776,160,3.601108
2024-08-18 03,210,3.086664,190,3.601108
2024-08-18 04,240,3.601108,230,5.6588840000000005
2024-08-18 05,240,3.601108,220,4.115552
2024-08-18 06,220,3.086664,220,4.629996
2024-08-18 07,230,3.601108,220,4.115552
2024-08-18 08,210,3.086664,210,4.629996
2024-08-18 09,220,3.086664,210,4.629996
2024-08-18 10,230,3.601108,210,4.115552
2024-08-18 11,230,5.14444,210,4.115552
2024-08-18 12,220,3.601108,210,6.173328
2024-08-18 13,240,3.601108,200,3.601108
2024-08-18 14,230,2.57222,210,4.629996
2024-08-18 15,250,4.629996,290,6.687772
2024-08-18 16,310,4.629996,280,6.687772
2024-08-18 17,280,6.687772,270,6.687772
2024-08-18 18,280,5.6588840000000005,270,7.202216
2024-08-18 19,300,4.629996,280,6.687772
2024-08-18 20,300,4.629996,270,7.202216
2024-08-18 21,300,5.6588840000000005,270,7.202216
2024-08-18 22,320,4.115552,320,6.173328
2024-08-18 23,360,5.14444,320,5.14444
2024-08-19 00,340,3.086664,340,8.745548
2024-08-19 01,350,6.173328,340,8.745548
2024-08-19 02,10,7.71666,340,7.71666
2024-08-19 03,350,7.202216,340,8.745548
2024-08-19 04,340,8.745548,340,8.745548
2024-08-19 05,350,7.71666,340,8.231104
2024-08-19 06,360,8.231104,350,8.231104
2024-08-19 07,360,7.202216,360,9.259992
2024-08-19 08,10,5.6588840000000005,350,7.202216
2024-08-19 09,350,8.231104,10,7.71666
2024-08-19 10,10,6.687772,360,8.745548
2024-08-19 11,10,5.6588840000000005,350,7.71666
2024-08-19 12,350,6.173328,350,7.202216
2024-08-19 13,340,6.687772,340,8.231104
2024-08-19 14,340,7.71666,330,9.774436
2024-08-19 15,350,6.173328,340,8.745548
2024-08-19 16,340,7.202216,340,7.202216
2024-08-19 17,340,6.687772,340,9.774436
2024-08-19 18,350,9.774436,330,7.71666
2024-08-19 19,350,10.28888,340,8.745548
2024-08-19 20,350,8.745548,330,10.28888
2024-08-19 21,350,9.259992,350,8.745548
2024-08-19 22,340,9.774436,340,9.774436
2024-08-19 23,330,8.231104,350,9.774436
2024-08-20 00,350,7.71666,340,9.259992
2024-08-20 01,360,8.231104,350,9.774436
2024-08-20 02,20,8.231104,350,8.745548
2024-08-20 03,10,9.259992,10,8.231104
2024-08-20 04,360,5.6588840000000005,10,9.259992
2024-08-20 05,30,6.173328,30,8.745548
2024-08-20 06,30,5.6588840000000005,10,7.202216
2024-08-20 07,10,5.6588840000000005,360,8.231104
2024-08-20 08,10,5.14444,10,6.173328
2024-08-20 09,20,5.6588840000000005,10,7.71666
2024-08-20 10,10,5.6588840000000005,20,9.259992
2024-08-20 11,30,6.173328,30,9.259992
2024-08-20 12,40,8.231104,20,8.745548
2024-08-20 13,30,5.6588840000000005,360,7.202216
2024-08-20 14,10,7.202216,10,7.71666
2024-08-20 15,360,8.745548,360,7.202216
2024-08-20 16,20,7.71666,360,6.173328
2024-08-20 17,360,6.687772,10,6.687772
2024-08-20 18,10,6.687772,350,6.687772
2024-08-20 19,10,7.71666,340,5.14444
2024-08-20 20,20,5.6588840000000005,320,4.115552
2024-08-20 21,360,7.202216,350,5.14444
2024-08-20 22,350,6.173328,350,6.687772
2024-08-20 23,350,6.173328,350,7.202216
2024-08-21 00,350,5.14444,350,8.231104
2024-08-21 01,360,7.202216,340,7.202216
2024-08-21 02,360,5.6588840000000005,350,6.687772
2024-08-21 03,350,4.629996,350,6.687772
2024-08-21 04,10,4.629996,360,5.6588840000000005
2024-08-21 05,350,2.57222,20,5.6588840000000005
2024-08-21 06,350,1.543332,10,5.14444
2024-08-21 07,190,2.057776,360,6.173328
2024-08-21 09,210,1.543332,140,2.057776
2024-08-21 10,180,1.543332,350,4.629996
2024-08-21 11,200,2.057776,320,4.115552
2024-08-21 12,230,2.57222,330,4.629996
2024-08-21 13,260,3.086664,350,5.14444
2024-08-21 14,360,6.173328,350,5.6588840000000005
2024-08-21 15,10,6.173328,350,6.687772
2024-08-21 16,10,7.71666,360,5.6588840000000005
2024-08-21 17,10,7.202216,360,6.173328
2024-08-21 18,360,7.71666,340,4.629996
2024-08-21 19,10,4.115552,10,4.115552
2024-08-21 20,320,5.14444,320,3.086664
